uuid,display_id,ad_id,document_id,timestamp_view,platform,geo_location,clicked,day
7ed630dd26b11f,1113,125099,1278091,2016-06-14 04:07:37.731,1.0,US>NY>532,0,14
a2cb855b11f322,1114,282325,1792586,2016-06-14 04:07:37.753,2.0,US>CA>807,0,14
a2cb855b11f322,1114,195276,1792586,2016-06-14 04:07:37.753,2.0,US>CA>807,0,14
a2cb855b11f322,1114,154114,1792586,2016-06-14 04:07:37.753,2.0,US>CA>807,0,14
a2cb855b11f322,1114,320935,1792586,2016-06-14 04:07:37.753,2.0,US>CA>807,1,14
98b71a6a6a8d74,1115,150059,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,0,14
98b71a6a6a8d74,1115,145959,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,0,14
98b71a6a6a8d74,1115,278747,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,0,14
98b71a6a6a8d74,1115,230300,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,0,14
98b71a6a6a8d74,1115,150057,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,0,14
98b71a6a6a8d74,1115,190281,1747852,2016-06-14 04:07:37.766,3.0,US>FL>539,1,14
e34fb2b153503e,1116,151926,1743695,2016-06-14 04:07:37.807,2.0,US>TX>618,1,14
e34fb2b153503e,1116,278448,1743695,2016-06-14 04:07:37.807,2.0,US>TX>618,0,14
44fcbae7753da1,1117,150817,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,159665,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,171309,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,191673,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,215394,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,1,14
44fcbae7753da1,1117,310102,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,234731,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,328479,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
44fcbae7753da1,1117,59629,1729042,2016-06-14 04:07:37.808,1.0,US>TX>635,0,14
d8cd785480d624,1118,173005,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,0,14
d8cd785480d624,1118,161142,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,0,14
d8cd785480d624,1118,121763,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,0,14
d8cd785480d624,1118,10344,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,1,14
d8cd785480d624,1118,5124,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,0,14
d8cd785480d624,1118,75258,667702,2016-06-14 04:07:37.809,1.0,US>GA>524,0,14
a17775c44f022c,1119,277056,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,307662,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,285721,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,58689,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,110964,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,168782,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,256808,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
a17775c44f022c,1119,252931,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,1,14
a17775c44f022c,1119,201509,1697627,2016-06-14 04:07:38.018,1.0,US>WI>702,0,14
9d777bb57a6237,1120,129491,1130539,2016-06-14 04:07:38.045,2.0,US>VA>573,0,14
9d777bb57a6237,1120,154114,1130539,2016-06-14 04:07:38.045,2.0,US>VA>573,0,14
9d777bb57a6237,1120,84181,1130539,2016-06-14 04:07:38.045,2.0,US>VA>573,1,14
9d777bb57a6237,1120,65084,1130539,2016-06-14 04:07:38.045,2.0,US>VA>573,0,14
9d777bb57a6237,1120,122279,1130539,2016-06-14 04:07:38.045,2.0,US>VA>573,0,14
28d80800daae4d,1121,152351,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,0,14
28d80800daae4d,1121,111233,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,0,14
28d80800daae4d,1121,140555,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,0,14
28d80800daae4d,1121,231008,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,0,14
28d80800daae4d,1121,81517,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,0,14
28d80800daae4d,1121,303990,1718380,2016-06-14 04:07:38.130,2.0,CA>ON,1,14
cd3fa5325627b6,1122,180960,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,0,14
cd3fa5325627b6,1122,122740,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,1,14
cd3fa5325627b6,1122,129071,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,0,14
cd3fa5325627b6,1122,142608,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,0,14
cd3fa5325627b6,1122,208293,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,0,14
cd3fa5325627b6,1122,290659,1717194,2016-06-14 04:07:38.133,2.0,US>FL>528,0,14
400caf7644f25b,1123,193869,1119046,2016-06-14 04:07:38.144,2.0,NZ>G2,1,14
400caf7644f25b,1123,190462,1119046,2016-06-14 04:07:38.144,2.0,NZ>G2,0,14
400caf7644f25b,1123,195294,1119046,2016-06-14 04:07:38.144,2.0,NZ>G2,0,14
400caf7644f25b,1123,92106,1119046,2016-06-14 04:07:38.144,2.0,NZ>G2,0,14
30713639d0ebae,1124,268548,1793531,2016-06-14 04:07:38.167,2.0,US>NY>532,0,14
30713639d0ebae,1124,128496,1793531,2016-06-14 04:07:38.167,2.0,US>NY>532,0,14
30713639d0ebae,1124,183841,1793531,2016-06-14 04:07:38.167,2.0,US>NY>532,0,14
30713639d0ebae,1124,154109,1793531,2016-06-14 04:07:38.167,2.0,US>NY>532,0,14
30713639d0ebae,1124,27299,1793531,2016-06-14 04:07:38.167,2.0,US>NY>532,1,14
bb8e5928d44621,1125,165380,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,1,14
bb8e5928d44621,1125,66830,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,308384,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,256392,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,309361,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,294293,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,51910,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
bb8e5928d44621,1125,153331,1669669,2016-06-14 04:07:38.261,2.0,US>CA>862,0,14
ae0909c204fc0d,1126,187287,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,308610,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,170087,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,150862,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,145932,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,133676,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,131426,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
ae0909c204fc0d,1126,88761,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,1,14
ae0909c204fc0d,1126,288388,1717049,2016-06-14 04:07:38.305,1.0,US>CA>803,0,14
c788df3714eba5,1127,83253,1777797,2016-06-14 04:07:38.353,2.0,US>TX>635,1,14
c788df3714eba5,1127,237442,1777797,2016-06-14 04:07:38.353,2.0,US>TX>635,0,14
c788df3714eba5,1127,149930,1777797,2016-06-14 04:07:38.353,2.0,US>TX>635,0,14
c788df3714eba5,1127,186977,1777797,2016-06-14 04:07:38.353,2.0,US>TX>635,0,14
c788df3714eba5,1127,138286,1777797,2016-06-14 04:07:38.353,2.0,US>TX>635,0,14
9b4cb7826c98cf,1128,255506,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,0,14
9b4cb7826c98cf,1128,304765,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,0,14
9b4cb7826c98cf,1128,149541,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,0,14
9b4cb7826c98cf,1128,99515,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,1,14
9b4cb7826c98cf,1128,190305,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,0,14
9b4cb7826c98cf,1128,173006,1705922,2016-06-14 04:07:38.391,1.0,US>CA>803,0,14
4b0990e534681d,1129,155189,1793928,2016-06-14 04:07:38.493,2.0,US>TX>618,0,14
4b0990e534681d,1129,133276,1793928,2016-06-14 04:07:38.493,2.0,US>TX>618,0,14
4b0990e534681d,1129,169241,1793928,2016-06-14 04:07:38.493,2.0,US>TX>618,0,14
4b0990e534681d,1129,116270,1793928,2016-06-14 04:07:38.493,2.0,US>TX>618,1,14
7db3a4cdf19f3c,1130,200039,1134441,2016-06-14 04:07:38.582,2.0,AU>08,0,14
7db3a4cdf19f3c,1130,206214,1134441,2016-06-14 04:07:38.582,2.0,AU>08,1,14
7db3a4cdf19f3c,1130,337049,1134441,2016-06-14 04:07:38.582,2.0,AU>08,0,14
7db3a4cdf19f3c,1130,195357,1134441,2016-06-14 04:07:38.582,2.0,AU>08,0,14
7db3a4cdf19f3c,1130,284507,1134441,2016-06-14 04:07:38.582,2.0,AU>08,0,14
7db3a4cdf19f3c,1130,80653,1134441,2016-06-14 04:07:38.582,2.0,AU>08,0,14
ca594475e2d436,1131,198120,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,0,14
ca594475e2d436,1131,29281,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,0,14
ca594475e2d436,1131,225450,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,0,14
ca594475e2d436,1131,191030,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,1,14
ca594475e2d436,1131,59605,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,0,14
ca594475e2d436,1131,76068,442672,2016-06-14 04:07:38.749,2.0,US>MN>613,0,14
3e677ee5e099f0,1132,180923,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,85397,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,150083,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,1,14
3e677ee5e099f0,1132,67305,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,234445,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,149541,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,329206,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,328479,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
3e677ee5e099f0,1132,155232,1778753,2016-06-14 04:07:38.827,1.0,US>AZ>753,0,14
949daabc96e437,1133,33979,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,0,14
949daabc96e437,1133,211592,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,0,14
949daabc96e437,1133,167205,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,0,14
949daabc96e437,1133,149541,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,0,14
949daabc96e437,1133,57787,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,0,14
949daabc96e437,1133,159405,1752075,2016-06-14 04:07:38.854,3.0,US>ME>500,1,14
e37a4ec7828150,1134,144740,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,0,14
e37a4ec7828150,1134,121894,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,1,14
e37a4ec7828150,1134,292560,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,0,14
e37a4ec7828150,1134,281291,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,0,14
e37a4ec7828150,1134,68305,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,0,14
e37a4ec7828150,1134,120154,1789632,2016-06-14 04:07:38.925,1.0,US>CA>803,0,14
ba4635d7fe66e5,1135,187797,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,0,14
ba4635d7fe66e5,1135,44141,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,1,14
ba4635d7fe66e5,1135,86596,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,0,14
ba4635d7fe66e5,1135,78007,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,0,14
ba4635d7fe66e5,1135,45116,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,0,14
ba4635d7fe66e5,1135,333798,497954,2016-06-14 04:07:39.010,2.0,US>IL>610,0,14
74f59c6b3d6884,1136,287157,1771662,2016-06-14 04:07:39.025,2.0,US,0,14
74f59c6b3d6884,1136,93978,1771662,2016-06-14 04:07:39.025,2.0,US,1,14
74f59c6b3d6884,1136,220703,1771662,2016-06-14 04:07:39.025,2.0,US,0,14
74f59c6b3d6884,1136,111054,1771662,2016-06-14 04:07:39.025,2.0,US,0,14
85d151307cfece,1137,163827,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,104208,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,144739,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,149447,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,270195,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,61997,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,1,14
85d151307cfece,1137,50302,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
85d151307cfece,1137,296419,1777101,2016-06-14 04:07:39.117,1.0,US>MO>616,0,14
d9f39b785909c8,1138,38736,4551,2016-06-14 04:07:39.159,2.0,US>FL>561,1,14
d9f39b785909c8,1138,67347,4551,2016-06-14 04:07:39.159,2.0,US>FL>561,0,14
d9f39b785909c8,1138,334556,4551,2016-06-14 04:07:39.159,2.0,US>FL>561,0,14
d9f39b785909c8,1138,158485,4551,2016-06-14 04:07:39.159,2.0,US>FL>561,0,14
595c9942914fdc,1139,69988,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,314381,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,141904,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,323543,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,9230,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,156477,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,247683,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
595c9942914fdc,1139,121895,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,1,14
595c9942914fdc,1139,50452,1784610,2016-06-14 04:07:39.245,1.0,US>OH>510,0,14
40b468b44e3981,1140,145932,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,1,14
40b468b44e3981,1140,167205,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,190281,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,233243,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,153420,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,149449,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,57788,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
40b468b44e3981,1140,16967,1561780,2016-06-14 04:07:39.285,3.0,US>NV>839,0,14
320e01f21916be,1141,316015,1762506,2016-06-14 04:07:39.421,2.0,US>MN>613,0,14
320e01f21916be,1141,125396,1762506,2016-06-14 04:07:39.421,2.0,US>MN>613,1,14
320e01f21916be,1141,250319,1762506,2016-06-14 04:07:39.421,2.0,US>MN>613,0,14
320e01f21916be,1141,117085,1762506,2016-06-14 04:07:39.421,2.0,US>MN>613,0,14
8afcd1cbf677d0,1142,244564,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,57591,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,187937,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,240036,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,68451,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,173130,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,1,14
8afcd1cbf677d0,1142,126392,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
8afcd1cbf677d0,1142,91683,1419077,2016-06-14 04:07:39.454,3.0,CA>NB,0,14
7bd0e87221331d,1143,170362,807395,2016-06-14 04:07:39.461,2.0,SG>00,0,14
7bd0e87221331d,1143,141207,807395,2016-06-14 04:07:39.461,2.0,SG>00,0,14
7bd0e87221331d,1143,81647,807395,2016-06-14 04:07:39.461,2.0,SG>00,0,14
7bd0e87221331d,1143,81656,807395,2016-06-14 04:07:39.461,2.0,SG>00,1,14
7bd0e87221331d,1143,84109,807395,2016-06-14 04:07:39.461,2.0,SG>00,0,14
7bd0e87221331d,1143,124591,807395,2016-06-14 04:07:39.461,2.0,SG>00,0,14
1e35fd5e4b9845,1144,200978,1227854,2016-06-14 04:07:39.552,2.0,US>CA>866,0,14
1e35fd5e4b9845,1144,38738,1227854,2016-06-14 04:07:39.552,2.0,US>CA>866,1,14
1e35fd5e4b9845,1144,31367,1227854,2016-06-14 04:07:39.552,2.0,US>CA>866,0,14
1e35fd5e4b9845,1144,191025,1227854,2016-06-14 04:07:39.552,2.0,US>CA>866,0,14
e1d3495baf5143,1145,112851,1446647,2016-06-14 04:07:39.569,2.0,US>NC>560,1,14
e1d3495baf5143,1145,186032,1446647,2016-06-14 04:07:39.569,2.0,US>NC>560,0,14
e1d3495baf5143,1145,211047,1446647,2016-06-14 04:07:39.569,2.0,US>NC>560,0,14
e1d3495baf5143,1145,133706,1446647,2016-06-14 04:07:39.569,2.0,US>NC>560,0,14
e1d3495baf5143,1145,117178,1446647,2016-06-14 04:07:39.569,2.0,US>NC>560,0,14
8db21d1222822c,1146,215932,1276590,2016-06-14 04:07:39.833,2.0,US>TX>618,0,14
8db21d1222822c,1146,70159,1276590,2016-06-14 04:07:39.833,2.0,US>TX>618,1,14
54653fcad81a1b,1147,44141,81751,2016-06-14 04:07:39.843,2.0,US>MO>609,0,14
54653fcad81a1b,1147,67347,81751,2016-06-14 04:07:39.843,2.0,US>MO>609,1,14
54653fcad81a1b,1147,198125,81751,2016-06-14 04:07:39.843,2.0,US>MO>609,0,14
54653fcad81a1b,1147,147993,81751,2016-06-14 04:07:39.843,2.0,US>MO>609,0,14
cb46bbb514f09c,1148,285722,1527546,2016-06-14 04:07:40.137,1.0,US>CA>803,0,14
cb46bbb514f09c,1148,45184,1527546,2016-06-14 04:07:40.137,1.0,US>CA>803,0,14
cb46bbb514f09c,1148,153410,1527546,2016-06-14 04:07:40.137,1.0,US>CA>803,0,14
cb46bbb514f09c,1148,171231,1527546,2016-06-14 04:07:40.137,1.0,US>CA>803,0,14
cb46bbb514f09c,1148,74462,1527546,2016-06-14 04:07:40.137,1.0,US>CA>803,1,14
f45b4508c84bb4,1149,328479,1768302,2016-06-14 04:07:40.239,3.0,US>CA>807,0,14
f45b4508c84bb4,1149,155161,1768302,2016-06-14 04:07:40.239,3.0,US>CA>807,0,14
f45b4508c84bb4,1149,173388,1768302,2016-06-14 04:07:40.239,3.0,US>CA>807,0,14
f45b4508c84bb4,1149,233086,1768302,2016-06-14 04:07:40.239,3.0,US>CA>807,0,14
f45b4508c84bb4,1149,198022,1768302,2016-06-14 04:07:40.239,3.0,US>CA>807,1,14
aea402fa632e36,1150,76816,163936,2016-06-14 04:07:40.245,3.0,CA>ON,0,14
aea402fa632e36,1150,14096,163936,2016-06-14 04:07:40.245,3.0,CA>ON,1,14
aea402fa632e36,1150,240036,163936,2016-06-14 04:07:40.245,3.0,CA>ON,0,14
aea402fa632e36,1150,220316,163936,2016-06-14 04:07:40.245,3.0,CA>ON,0,14
aea402fa632e36,1150,228566,163936,2016-06-14 04:07:40.245,3.0,CA>ON,0,14
aea402fa632e36,1150,150656,163936,2016-06-14 04:07:40.245,3.0,CA>ON,0,14
adc300288001c6,1151,155631,1755529,2016-06-14 04:07:40.255,1.0,US>FL>528,0,14
adc300288001c6,1151,195273,1755529,2016-06-14 04:07:40.255,1.0,US>FL>528,1,14
adc300288001c6,1151,149539,1755529,2016-06-14 04:07:40.255,1.0,US>FL>528,0,14
3b0a92c95316c3,1152,173384,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,0,14
3b0a92c95316c3,1152,87000,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,1,14
3b0a92c95316c3,1152,30229,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,0,14
3b0a92c95316c3,1152,154145,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,0,14
3b0a92c95316c3,1152,220854,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,0,14
3b0a92c95316c3,1152,191024,843023,2016-06-14 04:07:40.264,2.0,US>WI>658,0,14
8be1f7f36c67dc,1153,209630,1784599,2016-06-14 04:07:40.267,2.0,US>AZ>789,0,14
8be1f7f36c67dc,1153,158344,1784599,2016-06-14 04:07:40.267,2.0,US>AZ>789,0,14
8be1f7f36c67dc,1153,139937,1784599,2016-06-14 04:07:40.267,2.0,US>AZ>789,0,14
8be1f7f36c67dc,1153,92352,1784599,2016-06-14 04:07:40.267,2.0,US>AZ>789,1,14
8be1f7f36c67dc,1153,279992,1784599,2016-06-14 04:07:40.267,2.0,US>AZ>789,0,14
3a31070b7c4426,1154,229120,1739480,2016-06-14 04:07:40.279,2.0,US>DC>511,0,14
3a31070b7c4426,1154,304154,1739480,2016-06-14 04:07:40.279,2.0,US>DC>511,1,14
3a31070b7c4426,1154,269017,1739480,2016-06-14 04:07:40.279,2.0,US>DC>511,0,14
245d04cdb6c9dd,1155,199938,1684640,2016-06-14 04:07:40.375,2.0,US>FL>534,0,14
245d04cdb6c9dd,1155,188574,1684640,2016-06-14 04:07:40.375,2.0,US>FL>534,1,14
245d04cdb6c9dd,1155,136579,1684640,2016-06-14 04:07:40.375,2.0,US>FL>534,0,14
b0c124942958c5,1156,257743,1785066,2016-06-14 04:07:40.396,1.0,US>CA>807,0,14
b0c124942958c5,1156,202982,1785066,2016-06-14 04:07:40.396,1.0,US>CA>807,1,14
b0c124942958c5,1156,15864,1785066,2016-06-14 04:07:40.396,1.0,US>CA>807,0,14
b0c124942958c5,1156,178472,1785066,2016-06-14 04:07:40.396,1.0,US>CA>807,0,14
77fae0842ec2b2,1157,69098,1717049,2016-06-14 04:07:40.570,1.0,US>CA>807,0,14
77fae0842ec2b2,1157,167178,1717049,2016-06-14 04:07:40.570,1.0,US>CA>807,0,14
77fae0842ec2b2,1157,133545,1717049,2016-06-14 04:07:40.570,1.0,US>CA>807,1,14
77fae0842ec2b2,1157,55518,1717049,2016-06-14 04:07:40.570,1.0,US>CA>807,0,14
77fae0842ec2b2,1157,149541,1717049,2016-06-14 04:07:40.570,1.0,US>CA>807,0,14
43d78cc26e2d95,1158,124586,1765799,2016-06-14 04:07:40.791,2.0,ZA>02,0,14
43d78cc26e2d95,1158,31522,1765799,2016-06-14 04:07:40.791,2.0,ZA>02,0,14
43d78cc26e2d95,1158,36062,1765799,2016-06-14 04:07:40.791,2.0,ZA>02,0,14
43d78cc26e2d95,1158,103641,1765799,2016-06-14 04:07:40.791,2.0,ZA>02,1,14
430e9222d3f417,1159,101761,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,0,14
430e9222d3f417,1159,143176,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,0,14
430e9222d3f417,1159,150656,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,0,14
430e9222d3f417,1159,12340,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,0,14
430e9222d3f417,1159,76816,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,1,14
430e9222d3f417,1159,151210,1694774,2016-06-14 04:07:40.836,3.0,CA>BC,0,14
2a183c33a9391a,1160,198129,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,86835,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,78007,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,67347,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,198151,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,173387,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,187797,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,0,14
2a183c33a9391a,1160,198119,1044853,2016-06-14 04:07:40.845,2.0,US>GA>524,1,14
4dd49c0c4230e3,1161,202812,21039,2016-06-14 04:07:40.968,2.0,US>OK>650,1,14
4dd49c0c4230e3,1161,225450,21039,2016-06-14 04:07:40.968,2.0,US>OK>650,0,14
4dd49c0c4230e3,1161,141596,21039,2016-06-14 04:07:40.968,2.0,US>OK>650,0,14
4dd49c0c4230e3,1161,163113,21039,2016-06-14 04:07:40.968,2.0,US>OK>650,0,14
a3e44f87f3e4ec,1162,270253,1690149,2016-06-14 04:07:41.004,1.0,US>KS>605,0,14
a3e44f87f3e4ec,1162,279045,1690149,2016-06-14 04:07:41.004,1.0,US>KS>605,0,14
a3e44f87f3e4ec,1162,19789,1690149,2016-06-14 04:07:41.004,1.0,US>KS>605,1,14
a3e44f87f3e4ec,1162,165329,1690149,2016-06-14 04:07:41.004,1.0,US>KS>605,0,14
a3e44f87f3e4ec,1162,36944,1690149,2016-06-14 04:07:41.004,1.0,US>KS>605,0,14
a998f5b9fd6656,1163,285723,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,182357,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,252926,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,208602,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,20830,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,1,14
a998f5b9fd6656,1163,158271,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,114663,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
a998f5b9fd6656,1163,107485,1653607,2016-06-14 04:07:41.053,1.0,US>CO>751,0,14
